Fullpath,Target Int,Target Str
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.2875.4102Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.239.8883Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.16.8291Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.106.8581Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.195.9786Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.2417.9221Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.369.9583Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.1613.7694Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.5123.3985Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.466.1182Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.21.8246Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.34.6444Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.127.0764Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.1437.7051Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.2092.8Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.1077.0619Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.2217.2444Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.783.9143Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.739.9165Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.33.6582Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.349.1941Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.2561.6993Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.1975.3402Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.4308.2474Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.311.0966Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.879.914Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.29.1324Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.82.3988Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.30.8647Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.415.2641Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.100.8606Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.2282.2146Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.103.816Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.587.2721Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.41.1994Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.160.1062Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.508.3055Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.119.9441Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.27.4973Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.75.5601Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.302.2403Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.1661.0565Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.622.1932Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.54.9946Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.113.2122Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.42.4067Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.554.3111Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.201.7212Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.25.954Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.4434.4887Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.41.1994Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.25.954Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.23.7999Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.285.2768Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.179.7131Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.1437.7051Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.17.8298Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.2793.5528Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.320.2124Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.106.8581Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.1437.7051Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.806.8847Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.146.818Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.320.2124Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.67.3164Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.134.6327Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.1141.1073Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.43.6493Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.293.6361Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.29.986Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.479.7765Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.58.2648Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.538.5309Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.31.7691Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.4066.4441Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.2714.0258Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.43.6493Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.285.2768Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.36.7045Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.4698.1771Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.466.1182Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.226.4244Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.190.3994Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.349.1941Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.678.5065Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.89.8566Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.761.5977Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.1613.7694Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.3135.6571Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.21.2033Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.169.6266Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.3519.656Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.2714.0258Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.18.3523Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.5123.3985Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.18.89Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.2561.6993Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.30.8647Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.479.7765Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.97.9893Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.44.9283Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.2488.7727Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.92.4896Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.23.1224Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.21.2033Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.4977.5453Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.806.8847Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.2033.222Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.37.78Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.71.3192Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.523.2Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.659.1907Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.38.8871Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.84.8133Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.33.6582Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.29.986Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.18.89Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.1709.7291Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.134.6327Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.698.3882Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.201.7212Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.1141.1073Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.493.835Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.71.3192Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.3046.391Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.1141.1073Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.1174.5443Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.4698.1771Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.3838.2121Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.2282.2146Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.34.6444Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.1318.3814Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.32.7Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.640.4248Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.369.9583Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.246.9175Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.466.1182Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.40.0266Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.100.8606Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.75.5601Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.16.35Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.23.7999Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.50.4303Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.184.9791Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.38.8871Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.285.2768Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.1016.611Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.116.5296Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.302.2403Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.3728.9457Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.2154.1237Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.2561.6993Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.190.3994Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.32.7Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.3419.4583Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.2636.7628Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.261.6Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.1357.0129Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.207.6321Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.18.89Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.1919.1061Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.1661.0565Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.48.9946Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.63.5382Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.570.5536Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.233.0591Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.1046.4Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.2154.1237Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.1208.9611Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.1396.7764Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.179.7131Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.854.8646Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.53.429Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.1975.3402Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.73.409Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.30.8647Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.123.4588Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.2793.5528Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.239.8883Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.160.1062Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.58.2648Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.2092.8Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.151.1201Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.1811.3949Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.27.4973Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.71.3192Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.32.7Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.75.5601Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.277.1555Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.130.8Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.1046.4Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.604.4805Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.1280.8496Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.403.4424Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.151.1201Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.5123.3985Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.2959.6661Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.50.4303Hz.wav,28,TRIANGLEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.587.2721Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SineWave.pure.439.957Hz.wav,24,SINEWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.73.409Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.174.5971Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.109.9893Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\SawtoothWave.pure.1016.611Hz.wav,22,SAWTOOTHWAVE
C:\Users\lando\Documents\audioSyntheticWav\SquareWave.pure.1919.1061Hz.wav,26,SQUAREWAVE
C:\Users\lando\Documents\audioSyntheticWav\TriangleWave.pure.53.429Hz.wav,28,TRIANGLEWAVE
